X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,email,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,dis_status,POINT_X,POINT_Y
-118.184940956541581,33.842649146992805,151878006,211,,Social Services,Food Assistance,,Julie Schwarz,Long Beach Uptown Certified Farmers' Market,E 46Th St & Atlantic Ave,Bixby Knolls area,Long Beach,CA,"Thursday, 3:00pm to 6:30pm ", (562) 983-1665,,www.cafarmersmarkets.com,,,71029,This federation administers farmers markets for consumers and farmers in Los Angeles County and throughout the state of California.,90807,http://egis3.lacounty.gov/lms/?p=71029,publish,33.84264918,-118.1849409,2015-04-15T10:50:15.000Z,,6505509.17947781,1765168.47125223
-118.214684897225894,34.072592380888842,151881850,211,,Social Services,Food Assistance,,,Lincoln Heights Senior Citizen Center,2323 Workman St,,Lincoln Heights,CA,"Monday through Friday, 8:00am to 4:00pm. ","Service/Intake (323) 225-9339,  FAX (323) 226-0994,  Service/Intake (213) 485-4739",,http://www.laparks.org/dos/senior/senior.htm,,,70723,"The center provides a variety of services for adults 50 years and older who live in Boyle Heights, El Sereno, Highland Park and Lincoln Heights. The community room has a capacity of 200. This facility provides social services forms, transportation passes, and referral services.",90031,http://egis3.lacounty.gov/lms/?p=70723,publish,34.07259241,-118.21468484,2016-02-04T15:30:32.000Z,,6496655.54856305,1848867.59912923
-118.248078455858035,33.967743867398383,151881954,211,,Social Services,Food Assistance,,,Los Angeles County Community And Senior Services - Florence - Firestone Service Center,7807 Compton Ave,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm. ","Service/Intake (323) 846-1895, GAF/EAF Program Service/Intake (323) 586-6502,  FAX (323) 582-4071,  Service/Intake (323) 586-6502",,http://css.lacounty.gov/service-locations/florencefirestone-service-center/,,,70273,"Florence/Firestone Community Center is a multi-purpose facility designed to provide comprehensive human services to residents of the Los Angeles County in partnership with communities, businesses, and public and private agencies. The following programs and services offered at the center include but not limited to: case management, information and referral, completion of forms, interpretation, advocacy, consumer education, job referrals, elderly care services, emergency food assistance, mediation and conflict resolution, transportation assistance, utility assistance and assistance with housing applications online.",90001,http://egis3.lacounty.gov/lms/?p=70273,publish,33.9677439,-118.2480784,2016-04-26T16:23:42.000Z,,6486448.55191672,1810734.51069739
-117.904753057055387,34.134622966714069,151881971,211,,Social Services,Food Assistance,,www.ci.azusa.ca.us,City Of Azusa Recreation And Family Services Department - Azusa Senior Center,740 N. Dalton Ave.,,Azusa,CA,"Mon -Thur 8:30 am - 4  pm
Fri 8:30 am - 1:30 pm

When local temperatures reach 100 degrees, open as cooling center on Sundays between 10 am - 4 pm
","FAX (626) 969-5611,  Service/Intake (626) 812-5204",,www.ci.azusa.ca.us,,,58694,"The center provides nutrition programs for adults 60 years and older, services for older adults 50 years and older and volunteer opportunities for individuals who live in the Azusa area.",91702,http://egis3.lacounty.gov/lms/?p=58694,publish,34.134623,-117.904753,2016-04-26T16:50:09.000Z,,6590493.38811797,1871385.92121848
-117.728518215564378,34.09967408251331,151882011,211,,Social Services,Food Assistance,,www.ci.claremont.ca.us,City Of Claremont Senior Services - Joslyn Senior Center,660 N. Mountain Ave.,,Claremont,CA,"Monday through Friday, 8:00 am to 5:00 pm. ","Senior HelpLine/Housing Info Service/Intake (909) 625-4600,  Service/Intake (909) 399-5488,  FAX (909) 621-7320",,www.ci.claremont.ca.us,,,1072,"The center provides advocacy, cooling center, health services, housing services, nutrition services, and services for older adults, age 55 and older, and for people who live in the City of Claremont.",91711,http://egis3.lacounty.gov/lms/?p=1072,publish,34.09967412,-117.72851816,2016-04-27T15:55:43.000Z,,6643858.75546838,1858764.71056856
-118.192799056384089,33.896359967222082,151882020,211,,Social Services,Food Assistance,,css.lacounty.gov,Los Angeles County Community And Senior Services - East Rancho Dominguez Service Center,4513 E. Compton Blvd.,,Compton,CA,"Monday through Friday, 8:00 am to 5:00 pm. ","Service/Intake and Administration (310) 603-7401,  FAX (310) 763-1372",,css.lacounty.gov,,,60908,"This center provides community services, emergency food, nutrition programs, services for older adults and utility bill assistance to people who live in Compton, Paramount and the East Rancho Dominguez area.",90221,http://egis3.lacounty.gov/lms/?p=60908,publish,33.89636,-118.192799,2016-04-27T16:19:41.000Z,,6503160.39775805,1784719.60209739
-118.306675493556185,33.883239295568792,151882036,211,,Social Services,Food Assistance,,www.ci.gardena.ca.us,City Of Gardena Recreation And Human Services  - Senior Citizens Bureau,1670 W. 162nd St.,,Gardena,CA,"Monday through Friday, 8:00 am to 4:00 pm. ",Gardena Senior Citizens Bureau Service/Intake (310) 217-9552,,www.ci.gardena.ca.us,,,56904,"The agency provides advocacy, counseling services, emergency food, nutrition programs, personal goods and services for older adults.",90247,http://egis3.lacounty.gov/lms/?p=56904,publish,33.88323933,-118.30667544,2016-04-28T09:38:11.000Z,,6468587.11323021,1780030.56095056
-118.164387056134018,34.040415967042129,151882070,211,,Social Services,Food Assistance,,Los Angeles County Community And Senior Services,Los Angeles County Community And Senior Services - Centro Maravilla Service Center,4716 E. Cesar E. Chavez Ave.,,Los Angeles,CA,"Monday - Friday 8:00 am - 5:00 pm
","Service/Intake (323) 260-2804,  Service/Intake (323) 260-2805,  FAX (323) 780-7986",,http://css.lacounty.gov/service-locations/centro-maravilla-service-center/,,,58632,The center provides emergency food and information and referral for residents of Los Angeles County.,90022,http://egis3.lacounty.gov/lms/?p=58632,publish,34.040416,-118.164387,2016-04-28T13:52:40.000Z,,6511868.49320272,1837129.27319647
-118.179212625479778,34.037011338852118,151882073,211,,Social Services,Food Assistance,,css.lacounty.gov,Los Angeles County Community And Senior Services - East Los Angeles Community Service Center,133 N. Sunol Dr.,,Los Angeles,CA,"Monday through Friday, 8:00 am to 5:00 pm. ","FAX (323) 266-6457,  Service/Intake (323) 260-2801,  Service/Intake and Administration (323) 260-2806",,css.lacounty.gov,,,57433,The agency provides emergency food and information and referral to people who live in East Los Angeles.,90063,http://egis3.lacounty.gov/lms/?p=57433,publish,34.03701137,-118.17921257,2016-04-28T14:01:08.000Z,,6507374.81091714,1835897.94035731
-118.067644141151419,33.964341059486948,151882167,211,,Social Services,Food Assistance,,css.lacounty.gov,Los Angeles County Community And Senior Services - Los Nietos Community And Senior Center,11640 E. Slauson Ave.,,Whittier,CA,"Monday through Friday, 8:00 am to 5:00 pm ",Service/Intake (562) 699-9898,,http://css.lacounty.gov/service-locations/los-nietos-community-and-senior-center/,,,58669,"The center provides emergency food, information and referral, a nutrition program and recreational programs for people who live in unincorporated Whittier and the surrounding areas.",90606,http://egis3.lacounty.gov/lms/?p=58669,publish,33.96434109,-118.06764408,2016-05-02T13:46:40.000Z,,6541158.58947806,1809410.23611498
-118.290778356683632,33.994023926689472,151883574,211,,Social Services,Food Assistance,,,African American Unity Center,944 W. 53rd St.,,Los Angeles,CA,"Monday through Friday, 8:30am to 5:30pm","Service/Intake and Administration (323) 789-7300,  FAX (323) 971-4188",,,,,61120,"This is a multi-service community center that provides education services, emergency food, personal goods and recreational programs for people who live in the South Central area of Los Angeles.",90037,http://egis3.lacounty.gov/lms/?p=61120,publish,33.99402396,-118.2907783,2017-10-06T16:51:15.000Z,,6473528.88287422,1820333.03940056
-118.25683805642926,34.026071967001663,151883621,211,,Social Services,Food Assistance,,,All Peoples Christian Center,822 E. 20th St.,,Los Angeles,CA,"Monday through Thursday, 6:30am to 8:30pm; Friday, 9:00am to 5:30pm. ","Senior Volunteer opportunities Service/Intake (213) 747-6357 Ext.23, After School Program Service/Intake (213) 747-6357 Ext.33, Emergency food and After School programs Service/Intake (213) 747-6357 Ext.41,  FAX (213) 747-0541",,www.allpeoplescc.org,,,1070,"The center provides counseling services, emergency food, volunteer opportunities for people ages 55 and older and youth programs for people who live in the South Central area of Los Angeles.",90011,http://egis3.lacounty.gov/lms/?p=1070,publish,34.026072,-118.256838,2017-10-16T14:20:27.000Z,,6483846.72805214,1831967.9091754
-118.419329056613932,34.263287966274902,151883658,211,,Social Services,Food Assistance,,www.mendpoverty.org,Meet Each Need With Dignity - Mend,10641 N. San Fernando Rd.,,Pacoima,CA,,"FAX (818) 897-0128,  Service/Intake (818) 896-0246, Dental Clinic Direct Line Service/Intake (818) 686-7355,  Information Only (818) 897-2443, Front Desk Service/Intake and Administration (818) 686-7300",,www.mendpoverty.org,,,902,"The agency provides education services, emergency food, employment services, health services, holiday assistance, household goods, and personal goods for low-income people who live in the northeast part of the San Fernando Valley.",91331,http://egis3.lacounty.gov/lms/?p=902,publish,34.263288,-118.419329,2017-10-16T14:44:00.000Z,,6434971.24640697,1918460.0626343
-117.743526057811138,34.080475967037266,151883666,211,,Social Services,Food Assistance,,,Salvation Army Corps Community Center - Pomona,490 E. La Verne Ave.,,Pomona,CA,,"Preschool Service/Intake and Administration (909) 623-1579 Ext.202, Pastoral Counseling Service/Intake and Administration (909) 623-1579 Ext.201,  FAX (909) 620-6232,  Service/Intake and Administration (909) 623-1579",,www.salvationarmy-pomona.org/,,,1076,"The center provides child care, counseling services, emergency food, personal goods, recreational programs and utility bill assistance for people who live in the Pomona Valley.",91767,http://egis3.lacounty.gov/lms/?p=1076,publish,34.080476,-117.743526,2017-10-16T14:45:15.000Z,,6639333.11753805,1851766.24457864
-118.319256055840924,34.101862966780637,151883673,211,,Social Services,Food Assistance,,,Salvation Army - The Way In,5939 Hollywood Blvd.,,Hollywood,CA,"Site Hours:  Drop In Center hours are Monday through Friday, 6:00pm to 8:00pm.  Shelter programs hours are Monday through Sunday, 24 hours per day.     ","FAX (323) 468-8678, 24 Hour Service/Intake and Hotline (323) 469-2946, 24 Hour Service/Intake and Hotline (800) 843-9294",,,,,1133,"The center provides holiday assistance, runaway services and shelter for homeless youth who are in the Hollywood area.",90028,http://egis3.lacounty.gov/lms/?p=1133,publish,34.101863,-118.319256,2017-10-16T14:55:18.000Z,,6465021.32377389,1859603.77319489
-118.28438345633333,34.054471737176961,151883716,211,,Social Services,Food Assistance,,,Salvation Army Los Angeles Korean Corps,933 S Hoover St,,Los Angeles,CA,"Monday through Friday, 9:00am to 5:00pm. ","Service/Intake (213) 480-0714,  Service/Intake (213) 480-6679,  Service/Intake (213) 480-6690",,NULL,,,1141,"The center provides information and referral, recreational programs and services for older adults in the downtown and Koreatown areas of Los Angeles.",90006,http://egis3.lacounty.gov/lms/?p=1141,publish,34.05447177,-118.2843834,2017-10-16T16:48:12.000Z,,6475529.55210122,1842325.57251514
-118.29241865674058,34.077542907089985,151883739,211,,Social Services,Food Assistance,,City Of Los Angeles Economic and Workforce Development Department,City Of Los Angeles Economic and Workforce Development Department - Wilshire Familysource Center,3910 Oakwood Ave,Children's Bureau-Oakwood Family Resource Center,Los Angeles,CA,"Monday through Friday, 8:30am to 5:00pm ",Service/Intake (323) 953-7356,,http://ewddlacity.com/,,,71783,"The City Of Los Angeles Economic and Workforce Development Department, FamilySource Centers, provide a wealth of services and programs for families with children.",90004,http://egis3.lacounty.gov/lms/?p=71783,publish,34.07754294,-118.2924186,2017-10-16T17:21:07.000Z,,6473120.09202513,1850728.56227081
-118.306022055815077,33.88392996687935,151883793,211,,Social Services,Food Assistance,,,City Of Gardena Recreation And Human Services,1651 W. 162nd St.,,Gardena,CA,,Service/Intake and Administration (310) 217-9537,,www.ci.gardena.ca.us,,,776,"The agency provides advocacy, counseling services, emergency food, nutrition programs, personal goods and services for older adults.",90247,http://egis3.lacounty.gov/lms/?p=776,publish,33.88393,-118.306022,2017-10-30T11:50:59.000Z,,6468786.2115853,1780281.30716823
-118.290245056103885,33.74390196772773,151883795,211,,Social Services,Food Assistance,,,Toberman Neighborhood Center,131 N. Grand Ave.,,San Pedro,CA,"Monday through Friday, 9:00am to 5:00pm. ","FAX (310) 832-6712,  Service/Intake and Administration (310) 832-1145",,www.toberman.org/,,,777,"The agency provides advocacy, counseling services, emergency food, holiday assistance, personal goods, recreational programs, substance abuse services, utility bill assistance, volunteer opportunities and youth services.",90731,http://egis3.lacounty.gov/lms/?p=777,publish,33.743902,-118.290245,2017-10-30T11:52:37.000Z,,6473427.70427081,1729307.3704024
-117.871668556790908,34.095975856800941,151883802,211,,Social Services,Food Assistance,,,American Asian Pacific Ministries Inc,19523 E Cypress St,,Covina,CA,,"Service/Intake (888) 287-4091, CARE Program Central Intake/Assessment Service/Intake (626) 287-3474,  Service/Intake and Administration (626) 966-5500,  FAX (626) 287-3485,  Service/Intake and Administration (909) 599-4017",,,,,905,"The agency provides HIV/AIDS services, mental health services and substance abuse services for individuals of all ages living in Los Angeles County.",91724,http://egis3.lacounty.gov/lms/?p=905,publish,34.09597589,-117.8716685,2017-10-30T14:23:00.000Z,,6600523.16825522,1857332.66684473
-117.964652057193007,34.087126967366665,151883808,211,,Social Services,Food Assistance,,www.baldwinpark.com,City Of Baldwin Park Department Of Recreation And Community Services,4100 Baldwin Park Blvd.,,Baldwin Park,CA,"Monday through Friday, 8:00am to 8:00pm. ","Service/Intake (626) 813-5245, Senior Center number ext. 323 Service/Intake (626) 813-5245 Ext.323",,www.baldwinpark.com,,,1068,"The Baldwin Park Recreation and Community Services Department provides counseling services, emergency food, health services, personal goods, services for older adults, transportation and youth services for people who live in Baldwin Park including specialized services for senior citizens and for youth.",91706,http://egis3.lacounty.gov/lms/?p=1068,publish,34.087127,-117.964652,2017-10-30T14:25:53.000Z,,6572373.20191747,1854089.46762247
